order_id,city_tier,category,delivery_status,item_accuracy,resolution_outcome,complaint_channel,reorder_risk,delivery_failure
NYK102578,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102579,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK102580,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK102581,tier3,haircare,on_time,damaged,refunded,app,0,0
NYK102582,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK102583,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102584,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK102585,tier2,makeup,on_time,damaged,denied,email,1,0
NYK102586,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK102587,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK102588,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK102589,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK102590,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK102591,tier3,wellness,delayed,correct,unresolved,email,0,1
NYK102592,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK102593,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102594,metro,makeup,on_time,wrong_item,denied,social,1,0
NYK102595,tier3,haircare,delayed,correct,unresolved,app,0,1
NYK102596,metro,skincare,delayed,correct,replaced,email,0,1
NYK102597,tier2,haircare,on_time,wrong_item,denied,email,1,0
NYK102598,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102599,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK102600,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK102601,tier2,wellness,delayed,correct,refunded,email,0,1
NYK102602,tier2,makeup,delayed,correct,denied,none,0,1
NYK102603,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK102604,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102605,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK102606,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK102607,metro,skincare,delayed,correct,denied,call,0,1
NYK102608,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK102609,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102610,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK102611,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK102612,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK102613,tier3,makeup,delayed,correct,replaced,email,0,1
NYK102614,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102615,tier2,haircare,delayed,correct,unresolved,call,0,1
NYK102616,metro,skincare,on_time,wrong_item,replaced,none,0,0
NYK102617,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK102618,tier3,haircare,on_time,wrong_item,denied,call,1,0
NYK102619,tier3,haircare,not_delivered,correct,replaced,social,0,1
NYK102620,tier3,skincare,delayed,correct,refunded,none,0,1
NYK102621,tier3,haircare,delayed,correct,refunded,call,0,1
NYK102622,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK102623,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK102624,tier2,makeup,delayed,damaged,unresolved,call,1,1
NYK102625,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK102626,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK102627,metro,wellness,on_time,wrong_item,replaced,app,0,0
NYK102628,metro,skincare,on_time,damaged,denied,call,1,0
NYK102629,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK102630,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK102631,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK102632,tier3,haircare,delayed,correct,replaced,app,0,1
NYK102633,tier2,makeup,on_time,wrong_item,unresolved,social,1,0
NYK102634,tier2,skincare,on_time,damaged,denied,app,1,0
NYK102635,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102636,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK102637,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK102638,tier3,makeup,on_time,damaged,refunded,email,0,0
NYK102639,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102640,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK102641,tier3,wellness,on_time,wrong_item,replaced,app,0,0
NYK102642,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102643,tier3,haircare,on_time,wrong_item,denied,app,1,0
NYK102644,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK102645,tier3,skincare,delayed,correct,refunded,social,0,1
NYK102646,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102647,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102648,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102649,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK102650,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK102651,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK102652,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102653,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK102654,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102655,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK102656,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK102657,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK102658,metro,skincare,delayed,correct,replaced,social,0,1
NYK102659,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK102660,tier3,makeup,delayed,correct,refunded,none,0,1
NYK102661,metro,wellness,on_time,correct,not_applicable,social,0,0
NYK102662,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK102663,metro,wellness,on_time,correct,not_applicable,social,0,0
NYK102664,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102665,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK102666,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK102667,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102668,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK102669,tier2,makeup,delayed,correct,refunded,app,0,1
NYK102670,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK102671,tier2,skincare,delayed,correct,unresolved,call,0,1
NYK102672,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK102673,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK102674,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK102675,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK102676,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102677,tier3,wellness,on_time,correct,not_applicable,email,0,0
NYK102678,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK102679,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK102680,tier3,wellness,not_delivered,wrong_item,unresolved,social,1,1
NYK102681,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK102682,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK102683,tier2,haircare,on_time,wrong_item,denied,app,1,0
NYK102684,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK102685,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK102686,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK102687,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK102688,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102689,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK102690,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK102691,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102692,tier3,makeup,delayed,damaged,refunded,call,0,1
NYK102693,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK102694,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK102695,metro,makeup,on_time,wrong_item,unresolved,app,1,0
NYK102696,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK102697,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102698,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK102699,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK102700,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK102701,tier2,makeup,on_time,damaged,denied,none,1,0
NYK102702,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102703,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102704,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK102705,tier2,makeup,delayed,correct,unresolved,app,0,1
NYK102706,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK102707,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK102708,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102709,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK102710,tier3,makeup,on_time,damaged,refunded,app,0,0
NYK102711,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK102712,metro,makeup,on_time,damaged,refunded,app,0,0
NYK102713,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK102714,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK102715,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK102716,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK102717,tier3,haircare,delayed,correct,denied,none,0,1
NYK102718,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK102719,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK102720,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102721,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK102722,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK102723,tier2,makeup,not_delivered,correct,unresolved,call,0,1
NYK102724,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102725,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK102726,tier3,skincare,delayed,correct,refunded,none,0,1
NYK102727,metro,skincare,on_time,damaged,refunded,call,0,0
NYK102728,metro,makeup,on_time,damaged,replaced,social,0,0
NYK102729,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK102730,metro,haircare,delayed,correct,unresolved,app,0,1
NYK102731,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102732,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK102733,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102734,metro,haircare,on_time,wrong_item,denied,call,1,0
NYK102735,tier2,makeup,not_delivered,damaged,unresolved,email,1,1
NYK102736,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102737,tier2,makeup,delayed,correct,denied,call,0,1
NYK102738,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK102739,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK102740,metro,makeup,delayed,correct,unresolved,email,0,1
NYK102741,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102742,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK102743,tier3,wellness,on_time,wrong_item,replaced,social,0,0
NYK102744,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK102745,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK102746,metro,makeup,on_time,wrong_item,refunded,email,0,0
NYK102747,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102748,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK102749,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102750,metro,haircare,delayed,correct,denied,email,0,1
NYK102751,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102752,tier3,wellness,on_time,wrong_item,denied,call,1,0
NYK102753,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK102754,tier3,makeup,delayed,correct,replaced,email,0,1
NYK102755,tier3,wellness,delayed,correct,refunded,call,0,1
NYK102756,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK102757,tier2,skincare,on_time,wrong_item,denied,email,1,0
NYK102758,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK102759,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK102760,tier2,makeup,delayed,correct,denied,app,0,1
NYK102761,tier3,wellness,on_time,correct,not_applicable,social,0,0
NYK102762,metro,skincare,on_time,wrong_item,replaced,app,0,0
NYK102763,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102764,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK102765,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK102766,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK102767,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK102768,tier3,wellness,on_time,correct,not_applicable,social,0,0
NYK102769,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK102770,metro,skincare,on_time,wrong_item,unresolved,app,1,0
NYK102771,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK102772,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK102773,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK102774,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK102775,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102776,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK102777,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK102778,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK102779,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102780,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102781,metro,skincare,on_time,wrong_item,replaced,email,0,0
NYK102782,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK102783,metro,skincare,on_time,damaged,refunded,email,0,0
NYK102784,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102785,tier2,wellness,on_time,correct,not_applicable,none,0,0
NYK102786,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK102787,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK102788,tier3,makeup,delayed,correct,refunded,email,0,1
NYK102789,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK102790,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK102791,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK102792,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102793,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102794,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK102795,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK102796,tier2,skincare,delayed,wrong_item,replaced,email,0,1
NYK102797,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK102798,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK102799,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK102800,tier3,skincare,delayed,correct,refunded,app,0,1
NYK102801,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK102802,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102803,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK102804,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102805,metro,haircare,on_time,damaged,denied,app,1,0
NYK102806,metro,haircare,delayed,correct,denied,call,0,1
NYK102807,tier2,skincare,delayed,correct,replaced,call,0,1
NYK102808,metro,wellness,delayed,correct,unresolved,email,0,1
NYK102809,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK102810,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102811,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK102812,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK102813,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102814,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK102815,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK102816,metro,makeup,delayed,correct,unresolved,email,0,1
NYK102817,tier2,haircare,delayed,correct,replaced,email,0,1
NYK102818,tier2,wellness,on_time,correct,not_applicable,social,0,0
NYK102819,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK102820,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102821,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK102822,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102823,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK102824,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK102825,tier2,skincare,delayed,wrong_item,refunded,app,0,1
NYK102826,tier2,haircare,delayed,correct,refunded,app,0,1
NYK102827,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102828,tier3,haircare,delayed,correct,denied,none,0,1
NYK102829,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK102830,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK102831,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK102832,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK102833,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK102834,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK102835,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK102836,tier2,skincare,delayed,correct,replaced,none,0,1
NYK102837,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK102838,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK102839,metro,skincare,not_delivered,correct,denied,email,0,1
NYK102840,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK102841,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102842,tier2,skincare,delayed,correct,denied,call,0,1
NYK102843,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102844,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102845,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK102846,metro,makeup,on_time,wrong_item,denied,email,1,0
NYK102847,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK102848,tier3,skincare,on_time,correct,not_applicable,social,0,0
NYK102849,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK102850,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK102851,tier2,haircare,not_delivered,correct,refunded,app,0,1
NYK102852,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK102853,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK102854,tier3,skincare,delayed,correct,refunded,app,0,1
NYK102855,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK102856,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK102857,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK102858,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK102859,tier2,haircare,on_time,correct,not_applicable,none,0,0
